@relation bitcoin_weekly-weka.filters.unsupervised.attribute.Remove-R1

@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute 'volume (btc)' numeric
@attribute 'volume (currency)' numeric
@attribute 'class label' {BUY,SELL,HOLD}

@data
647.78,650.88,636.8,648.76,2313.349391,1490267.21786,SELL
648.77,659.6,639.31,649.32,2978.136855,1932846.20001,SELL
649.32,678,646.05,663.52,4288.076275,2839548.15157,SELL
663.52,669.97,651.03,655.06,6573.202031,4342194.79169,SELL
652.24,664.93,650.01,659.1,2392.434677,1576629.17147,HOLD
660.3,670.01,658.41,664.6,3228.342643,2143543.85395,BUY
664.6,666.67,655,662.45,1682.676471,1111201.65884,BUY
662.45,684.19,661.35,679.54,3437.770125,2320473.32246,BUY
679.54,682.21,666.12,672.1,3012.206235,2037381.50674,BUY
673.45,675.81,666,673.48,1904.434461,1278189.69039,BUY
674.8,675,660,667.03,3418.625094,2282261.37539,BUY
667.01,667.1,660.1,663.99,2503.042708,1661238.4119,BUY
663.25,666.3,645,649.95,5191.555066,3407485.3597,HOLD
647.88,656.77,646,655.52,1284.522239,838038.597392,HOLD
655.52,665,651.99,661.47,1427.979903,939586.014222,BUY
659.64,661.99,652.28,654.96,2441.94401,1600627.62502,BUY
655,656.94,645.01,651.24,3552.829074,2311378.90589,BUY
651.22,659.98,646.31,653.48,2664.943111,1742046.05746,BUY
655.13,657.89,652.41,653.07,1909.236542,1249934.30199,BUY
654.84,657.48,653,654.61,1297.148166,848986.161928,BUY
654.88,657.5,652.19,654.67,719.159825,470912.144375,BUY
654.02,654.71,614.97,623.83,4933.61939,3125805.15142,BUY
622.5,630,603.63,606.35,5512.821374,3399251.95135,BUY
606.84,613.03,465.28,540,22142.66734,12122476.9294,SELL
540,572.34,521,563.42,15453.586159,8476073.71106,SELL
563.99,583.97,552,576.13,8499.836928,4849529.13774,SELL
578.14,578.2,562,572.5,4811.235839,2744096.46759,SELL
572.98,592,562.56,589.48,6021.308789,3470953.44949,SELL
589.47,598.82,582.12,592.47,2910.309906,1720291.72988,BUY
592.47,594,583.58,591.88,3181.852509,1876919.92232,BUY
591.85,591.85,579.43,582.75,3174.705988,1856560.61564,BUY
582.71,603,580.01,590.27,5217.759056,3093831.60367,BUY
590.46,597.78,585.22,585.22,2543.684011,1504308.95593,BUY
585.25,591.19,580.47,585.91,2177.378644,1276363.86275,BUY
585.34,589.98,581.71,583.52,962.302299,563625.080321,BUY
583.54,583.92,556.24,568.76,4812.888627,2748170.07448,SELL
568.76,573.69,554.9,565.55,4633.745585,2618493.4862,SELL
564.2,579.8,563,574.99,4837.188719,2766616.05963,SELL
574.95,577.86,566.02,570.91,4108.59765,2348397.52788,SELL
570.91,575.87,568.79,571.49,3967.284125,2271526.86467,HOLD
571.51,574.86,552.3,572.91,4652.005215,2653115.88128,SELL
572.98,581.02,568.52,577.88,2431.786844,1399905.46856,BUY
577.7,583.99,576.01,577.55,1139.762243,659564.955465,BUY
577.55,585.95,572.5,582.78,5086.062566,2950211.77376,BUY
582.78,584.99,576,580.23,4182.045899,2429199.90807,BUY
580.27,582.1,575.4,577.58,2991.014608,1731521.17728,BUY
577.65,578.75,571.16,575.71,4231.40701,2432466.89872,HOLD
575.75,582.46,574.1,578.78,3300.297743,1906954.63491,BUY
577.92,579.09,564.81,568.31,2702.580362,1540115.4576,SELL
567.51,573.34,566.8,573.2,1034.0767,589949.314948,SELL
573.2,575,568.6,571.5,2333.008917,1337424.14472,SELL
570.74,576.5,568.55,575.91,4439.354205,2549324.67688,SELL
575.88,576.49,568.4,570.75,3917.825207,2238453.98331,SELL
570.75,572.86,566.86,571.05,2833.21049,1614962.02298,SELL
571.05,574.2,567.03,572,2996.654675,1711339.74601,SELL
572,598.64,569.01,595.01,4645.77734,2709470.37659,SELL
596.25,609.05,590.88,603.72,3951.198791,2374456.18921,SELL
605.72,607.31,592.46,603.48,3838.175588,2307087.13721,HOLD
604.98,609.74,601,608.16,4038.337546,2447636.43814,HOLD
608.93,615.92,604.7,615.16,4502.710727,2749975.13897,HOLD
614.44,628.98,611.66,625.67,4354.952516,2710494.37573,BUY
625.67,627.49,612.93,622.01,3274.075651,2031926.20966,BUY
622.01,625,618.67,621.65,1527.837535,950617.059716,BUY
621.65,628.99,594.63,606.32,5336.951572,3240280.3343,HOLD
604.08,609.15,602,608.04,3512.282371,2126936.02037,HOLD
606.4,609.61,603.28,607.46,3471.527175,2106487.10996,HOLD
607.45,610.69,605.98,608.5,2895.460451,1761472.09602,BUY
608.5,608.99,602.3,606.71,3085.666948,1870525.59088,BUY
606.65,608.99,603.5,605.69,2612.880076,1585218.43126,BUY
607.04,607.59,601.1,604.1,1117.487077,674972.584483,HOLD
602.93,609.06,601.97,608,1307.055113,792167.993472,BUY
608,609.5,603,608.72,2476.590397,1504205.84414,HOLD
608.73,608.88,600.94,600.94,2680.447606,1625919.5676,HOLD
600.85,601.01,592.1,595.46,3671.191913,2184063.91332,SELL
595.46,596.42,592.5,595.41,2421.454826,1440643.02538,SELL
595.42,602.9,593,601.42,4007.882759,2394294.73191,SELL
600.47,603.59,597.76,599.33,1140.233038,685185.082901,SELL
600.05,601.99,596,598.98,1086.835799,650928.914686,SELL
598.95,607.27,596.1,606.47,4056.393716,2444753.79398,SELL
606.7,608.37,600.02,604.26,3055.81637,1846161.50506,HOLD
605.07,605.3,601.41,603.95,2202.749628,1329117.19821,SELL
603.93,605.99,601,605.6,2718.019193,1641055.43714,HOLD
605.59,608.39,603.15,608.23,2633.444893,1593409.04068,SELL
608.23,614.28,608.23,612.98,1458.843745,892033.663644,HOLD
612.98,613,605,608.6,1407.059293,856141.651947,HOLD
608.6,612.98,606.6,611.16,2245.892347,1370270.01545,HOLD
612.84,612.84,604.99,607.19,2955.423838,1795599.84679,SELL
607.19,612,605.76,608.49,2410.926114,1469331.47778,SELL
608.01,610.5,607.09,610.25,2039.820357,1242954.85864,SELL
610.25,616.34,607.52,614.88,4033.821854,2468265.95408,SELL
614.88,616.99,612.5,614.34,888.660021,546015.410318,SELL
614.34,614.98,610,613.06,1174.261139,719904.656843,SELL
612.12,616.47,612.12,616,2295.523028,1410892.88739,SELL
616.37,639,614.56,639,8087.319337,5100218.34771,HOLD
638.3,640,628.76,634.5,2658.527768,1690227.11408,HOLD
634.5,636,630,634.02,2381.50068,1510988.66892,BUY
635.16,639.99,630.45,638.2,3154.82335,2003219.14236,HOLD
638.2,642,635.25,635.96,1421.853611,908251.542914,SELL
635.26,641.4,635.18,638.97,1289.537246,823539.547904,SELL
638.97,639.99,632.1,636.91,3958.036534,2516207.27874,SELL
636.96,637.8,631.52,635.95,2731.17635,1735476.55783,SELL
635.95,638.04,624.13,627.98,4472.899984,2824080.05221,SELL
627.84,630.22,625,628.89,2040.009875,1280448.67744,SELL
628.05,632.36,627.5,629,3050.509329,1919969.05372,SELL
628.99,656,628.57,654.52,4351.619478,2812594.61698,SELL
654.52,656,647.51,648.74,2535.010193,1651700.19238,SELL
648.71,652.25,640,648.6,4679.001414,3027622.02572,SELL
649.03,657.58,643,651.97,6106.916179,3982507.66672,SELL
651.97,677,651.69,675.11,6716.231463,4466380.41083,SELL
674.63,685.89,665.59,684.71,4545.436208,3090089.92937,SELL
684.68,687.23,677.05,685.91,3574.075468,2446577.6396,SELL
685.91,717.99,684.89,711.13,4034.884008,2839203.57103,HOLD
711.1,711.78,691.49,697.23,3752.525372,2630802.80167,HOLD
697.1,706.97,683.6,697.01,4655.892512,3246833.12744,HOLD
697.04,737,695.38,726.6,6570.018854,4746887.11799,BUY
726.6,742,717.32,742,4320.531719,3133467.19096,HOLD
742,745.19,670.32,685.22,12102.242731,8620853.87538,HOLD
684.84,707.67,681,702.7,5345.679214,3725359.64834,SELL
702.95,707.34,694.71,703.46,1918.311511,1346262.96493,HOLD
703.33,714.36,697.92,709.93,2292.863522,1620784.56078,BUY
709.92,709.92,698.26,702.86,3020.872403,2123754.47944,HOLD
702.86,712.92,701.02,709.31,5526.474593,3905868.36335,HOLD
708.17,740.86,705.45,721.5,9726.251234,7081641.53409,HOLD
721.5,722,707,714.47,4996.452564,3570538.74383,SELL
714.48,720.94,712.24,716.39,3328.330762,2382869.95989,SELL
716.39,716.39,701,702.28,2811.55107,1988237.3207,SELL
701.17,702.89,683.23,700.38,6023.549022,4174451.23596,SELL
700.38,705.89,697.14,703.82,7566.58051,5302237.1858,SELL
704.98,716.54,703.05,711.06,5668.939949,4030616.40085,SELL
711.07,742.87,708.44,739.71,11585.045418,8443845.51549,SELL
739.71,749.98,732.22,735.24,6681.431515,4971520.49486,BUY
736,752.95,731.31,748.98,4271.041463,3180459.44114,BUY
748.98,755.07,742.63,750.75,1965.436523,1470296.8123,BUY
750.09,753.82,714,727.09,5525.959611,4046316.48223,HOLD
727.09,739.2,727.03,736.76,4017.577625,2948982.13323,HOLD
736.92,750,730.27,749.22,5034.704085,3735123.75232,BUY
749.13,749.98,729.92,740.18,4462.778715,3298351.60887,HOLD
740.18,741.15,729,735.63,4039.815354,2967466.38606,SELL
735.63,737.07,728,737.07,3356.089031,2459029.19825,SELL
736.96,737.56,722.3,729.91,2314.576621,1685262.29658,SELL
729.91,732,722.44,727.32,3447.869476,2508288.04846,SELL
727.32,732.44,724.1,729.54,4741.115192,3457223.00356,SELL
730.99,733.29,721,730.76,5406.900353,3944721.68364,SELL
730.72,744.49,727,742.06,6249.618523,4608044.87977,SELL
742.06,754.98,740.18,751.54,6124.501859,4590130.14859,SELL
751.55,778.07,750.77,769.99,8098.575325,6209209.26243,HOLD
770.91,770.99,752.41,760.75,2772.661248,2114389.5578,SELL
762.97,762.97,752.41,762,3215.684818,2440424.84327,SELL
762,762.09,743,750.24,5567.772857,4175776.96781,SELL
749.51,759.9,747.99,758.98,6763.738525,5108421.85896,SELL
758.97,769.61,751.78,763.99,4809.707776,3665122.07755,SELL
764.05,772.01,762.29,766.84,4892.939255,3758555.43185,SELL
766.84,773.99,766.29,769.57,2868.416569,2209620.28785,SELL
769.57,774.12,768.11,772.28,2200.708128,1700155.01524,SELL
772.28,772.28,764.01,768.97,1421.130417,1090977.42464,SELL
768.97,779,768.96,776.9,2805.191332,2174538.22774,SELL
777,793.27,765.1,775.35,4918.814007,3828369.08114,SELL
775.75,781,770.74,777.09,2333.380395,1812395.33523,SELL
777.03,779.08,771,775.89,3039.822327,2360816.75255,SELL
776.3,782.46,771.24,781.32,3475.771132,2706428.28212,SELL
781.32,790.88,780.36,788.52,2389.761881,1878367.31148,SELL
788.3,790.99,780,788.67,2519.243749,1983165.36571,SELL
788.34,794.39,787.01,791,3917.870275,3100648.86355,SELL
791.03,803,787.1,798.65,4118.693505,3267705.40129,SELL
798.83,834.97,796.82,832.75,9391.364961,7667888.81082,SELL
832.02,875,827.29,859.96,12070.35326,10331509.7292,SELL
858.94,920,858.93,914,16526.628796,14837057.9635,SELL
914.48,918.5,878.89,892.61,6026.454704,5425021.87972,SELL
892.61,894.97,859,890.67,4658.236422,4071449.1611,SELL
890.65,905.18,888,897.1,3467.546228,3117208.41804,SELL
897.82,936.42,891,930.34,7225.773117,6665199.06831,SELL
930.34,976.48,929.49,976.47,12285.111312,11744311.237,SELL
976.48,980.74,950,969.58,7858.456854,7599251.05186,SELL
969.99,970,931,959.54,10755.036494,10228764.2361,BUY
959.54,966.37,944.11,966.3,4162.921299,3978648.14783,BUY
966.34,1005,960.53,997.75,6850.593309,6764742.05545,BUY
997.75,1032,990.01,1012.54,8167.38103,8273576.98525,BUY
1011.44,1039,999.99,1035.24,9089.658025,9276500.30587,BUY
1035.51,1139.89,1028.56,1114.92,21562.456972,23469644.9606,BUY
1114.38,1136.72,885.41,1004.74,36018.86112,36211399.5269,BUY
1004.73,1026.99,871,893.89,27916.703099,25523261.2784,BUY
894.02,907.05,812.28,906.2,20401.113591,17624310.0238,BUY
906.2,941.81,881.3,909.75,8937.492708,8168170.34818,BUY
909.8,912.87,875,896.23,8716.182941,7780059.0628,BUY
896.09,912.47,889.41,905.05,8535.521688,7704271.19995,BUY
905.24,918.4,755,778.62,35893.768367,29459968.9011,SELL
778.7,832.99,751.34,807.47,17400.141554,13632251.4431,SELL
807.51,831.4,775,825.86,11409.52033,9224729.89012,SELL
825.98,837.76,810,818.27,6614.718992,5470214.99177,SELL
819.52,823.45,808,821.86,4231.463903,3455365.8712,SELL
821.86,835,818.09,831.81,6166.043977,5107031.21218,SELL
831.76,908.5,827,905.99,12264.169384,10775497.8647,SELL
905.95,915.99,851.74,887.7,11181.898879,9830117.65379,SELL
887.69,910,878.89,901.01,11094.603298,9929647.20053,SELL
902.23,902.43,880,895.8,6618.627764,5915865.4867,SELL
895.81,928,895,921.98,5865.632031,5373391.08422,HOLD
921.98,937.74,886.76,923.76,7166.665479,6569177.19246,HOLD
923.75,927.57,913.21,913.52,3514.741429,3234454.30326,HOLD
913.15,923,881.48,885.47,9405.046565,8495975.45753,SELL
885.47,904.01,884.5,893.43,5291.554742,4725942.37301,SELL
893.25,919.49,892.86,914.83,5164.897019,4688102.25271,SELL
914.95,924.88,908.01,918.02,4830.535162,4433746.38119,SELL
918.02,920.99,913.08,918.6,1175.86353,1078884.52226,SELL
918.6,919.99,910.45,912.01,1349.0148,1234746.08175,SELL
913.12,923,910,919.99,3121.187544,2865063.7274,SELL
919.99,970,917.5,963.99,9507.101832,9024041.55024,SELL
963.99,986.96,962,983.67,6954.399472,6748543.96725,SELL
983.79,1011.65,973.12,1009.17,8269.680536,8222686.79034,HOLD
1009.15,1022.64,987.01,1016.99,10928.024221,11029881.3044,BUY
1015.06,1044.23,1004,1033.18,5752.28734,5884560.60284,BUY
1033.72,1034.6,1004.7,1011.07,4348.17045,4417546.50579,BUY
1010.03,1031.94,1005.1,1023.99,5080.848355,5188721.52258,BUY
1024,1056.25,1021.3,1052.48,5372.132625,5605838.10668,BUY
1052.48,1070,1025,1050.4,9633.264652,10072826.835,BUY
1051.73,1074.69,913.73,986,25150.070164,25064862.0643,SELL
985.71,1010.68,950,996.08,10731.290069,10491584.3702,SELL
995.49,1020,987.62,1012.4,4472.512617,4509154.72642,SELL
1011.01,1011.97,991.98,1000.73,2683.997358,2690265.36983,SELL
1000.73,1007.89,975.1,1000.79,4547.260369,4522130.77969,SELL
1000.74,1019,987.97,1008.88,6761.108063,6806110.34205,SELL
1008.88,1013.8,1000.97,1011.53,3095.66,3123812.21502,SELL
1011.53,1043.21,1010.75,1032.7,5996.10413,6170238.8589,SELL
1032.91,1064.99,1031.98,1055.46,6085.022606,6386285.1609,SELL
1055.75,1068.99,1046.14,1056.4,4474.949306,4745831.61165,SELL
1056.4,1061.9,1039.07,1051.8,2270.849911,2388775.4121,SELL
1051.8,1089.99,1044.39,1084,3664.373686,3902660.35374,SELL
1084,1126.86,1077,1124.62,8395.473716,9273663.17745,SELL
1124.83,1143,1098.16,1130.01,11673.089266,13146726.039,SELL
1130.02,1193.92,1120.73,1188.11,11753.23856,13558056.0275,SELL
1183.53,1220,1091.1,1180.14,19598.231025,23023500.2032,SELL
1180.05,1184.73,1127,1152.2,6238.43763,7226444.76956,SELL
1152.11,1184.97,1133,1179.05,3536.486214,4127618.08321,SELL
1180.46,1197.99,1169,1194.64,4640.77359,5511306.89707,SELL
1194.64,1209.99,1176.27,1191.21,7562.474095,9017082.51467,SELL
1191.16,1231,1188.3,1226.39,6013.065823,7276140.32797,BUY
1228,1283.25,1215,1257.6,7762.732439,9679539.50556,BUY
1256.32,1298,1255,1285.33,7545.477203,9615648.42026,BUY
1287.38,1289.55,1230,1260,4951.232105,6237601.90255,BUY
1260,1275,1240,1273,3026.017395,3809526.43553,BUY
1269.98,1285,1251,1278.49,4249.647938,5420772.93281,BUY
1278.49,1281.62,1175.97,1233.05,14450.037936,17887749.609,HOLD
1233.86,1245.49,1145.5,1150.05,13399.438209,15905595.4481,SELL
1149.34,1208,1135.01,1190.89,7654.738349,9019820.31778,SELL
1190.99,1350,975,1116.97,33467.943558,38830456.2918,BUY
1111.55,1198,1106.51,1176.55,7346.786993,8529224.30265,BUY
1176.58,1241.85,1170.9,1226.62,5793.908516,7003314.4062,BUY
1226.42,1249.02,1215.43,1242.46,5637.362963,6963555.13551,BUY
1242.46,1260,1226.5,1245.86,5745.496509,7156458.54737,BUY
1245.82,1260,1238.32,1257.32,3930.500225,4920843.35598,BUY
1258.75,1258.96,1130,1172.62,15246.55276,18265147.5609,BUY
1172,1173.23,1063,1071.02,16704.57322,18711161.7932,BUY
